file,label,result,total_moves,termination,total_time_white,total_time_black,avg_time_white,avg_time_black
metrics_minimax_trad_d4_vs_stockfish_sk8_g13_swap.jsonl,minimax_trad_d4_vs_stockfish_sk8,1-0,45,checkmate,0.4104,21.35,0.0178,0.9705
metrics_minimax_trad_d4_vs_stockfish_sk8_g14_swap.jsonl,minimax_trad_d4_vs_stockfish_sk8,1-0,77,checkmate,0.5938,79.646,0.0152,2.0959
metrics_minimax_trad_d4_vs_stockfish_sk8_g15_swap.jsonl,minimax_trad_d4_vs_stockfish_sk8,1-0,157,checkmate,1.8342,49.2046,0.0232,0.6308
metrics_minimax_trad_d4_vs_stockfish_sk8_g16_swap.jsonl,minimax_trad_d4_vs_stockfish_sk8,1/2-1/2,64,draw_3fold_claim,0.6776,34.9786,0.0212,1.0931
metrics_minimax_trad_d4_vs_stockfish_sk8_g17_swap.jsonl,minimax_trad_d4_vs_stockfish_sk8,1/2-1/2,200,draw_3fold_claim,0.9393,57.3143,0.0094,0.5731
metrics_minimax_trad_d4_vs_stockfish_sk8_g18_swap.jsonl,minimax_trad_d4_vs_stockfish_sk8,1/2-1/2,92,draw_3fold_claim,0.8164,58.4406,0.0177,1.2704
metrics_minimax_trad_d4_vs_stockfish_sk8_g19_swap.jsonl,minimax_trad_d4_vs_stockfish_sk8,1-0,113,checkmate,1.3361,57.2042,0.0234,1.0215
metrics_minimax_trad_d4_vs_stockfish_sk8_g1_orig.jsonl,minimax_trad_d4_vs_stockfish_sk8,0-1,38,checkmate,44.3076,0.4547,2.332,0.0239
metrics_minimax_trad_d4_vs_stockfish_sk8_g20_swap.jsonl,minimax_trad_d4_vs_stockfish_sk8,1/2-1/2,106,draw_3fold_claim,1.5351,38.1839,0.029,0.7205
metrics_minimax_trad_d4_vs_stockfish_sk8_g2_orig.jsonl,minimax_trad_d4_vs_stockfish_sk8,1/2-1/2,99,draw_3fold_claim,26.8522,1.3196,0.537,0.0269
metrics_minimax_trad_d4_vs_stockfish_sk8_g3_orig.jsonl,minimax_trad_d4_vs_stockfish_sk8,1/2-1/2,88,draw_3fold_claim,34.0762,0.9819,0.7745,0.0223
metrics_minimax_trad_d4_vs_stockfish_sk8_g4_orig.jsonl,minimax_trad_d4_vs_stockfish_sk8,0-1,98,checkmate,24.2741,1.2204,0.4954,0.0249
metrics_minimax_trad_d4_vs_stockfish_sk8_g5_orig.jsonl,minimax_trad_d4_vs_stockfish_sk8,1/2-1/2,201,draw_3fold_claim,69.4211,2.2108,0.6873,0.0221
metrics_minimax_trad_d4_vs_stockfish_sk8_g6_orig.jsonl,minimax_trad_d4_vs_stockfish_sk8,1-0,51,checkmate,26.1785,0.6644,1.0069,0.0266
metrics_minimax_trad_d4_vs_stockfish_sk8_g7_orig.jsonl,minimax_trad_d4_vs_stockfish_sk8,0-1,80,checkmate,60.4911,0.7741,1.5123,0.0194
metrics_minimax_trad_d4_vs_stockfish_sk8_g8_orig.jsonl,minimax_trad_d4_vs_stockfish_sk8,0-1,192,checkmate,60.4188,1.3881,0.6294,0.0145
metrics_minimax_trad_d4_vs_stockfish_sk8_g9_orig.jsonl,minimax_trad_d4_vs_stockfish_sk8,0-1,122,checkmate,37.9412,1.6522,0.622,0.0271
